area_total,area_use,community_name,direction,floor,heating_method,house_name,house_property,house_record,house_type,house_usage,house_years,images,images_urls,is_left,last_trade_time,left_rate,pawn,property_own,release_date,structure,sub_info,total_amount,total_floors,trade_property,unit_price
81.73,,安外大街,东南 南,中楼层 (共16层),集中供暖,东城和平里新上三居室精装修满五唯一94年带电梯_北京东城安贞安外大街二手房(北京链家),,101111964669,3室1厅1厨1卫,普通住宅,满五年,,"https://image1.ljcdn.com/110000-inspection/apc_Skun3PUkH_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_6KfVoNbuK_1.jpg.1420x800.jpg,https://image1.ljcdn.com/x-se/hdic-frame/standard_b2da8fc0-9ffc-4915-9634-6129e7c9b907.png.1066x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_ChevszAgo_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/apc_S1YrCw97M_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_bOZPTczjV_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_gFYlMWY4S_1.jpg.1420x800.jpg",有,2008-03-27,两梯十六户,无抵押,非共有,2021-06-17,,精装,970,16,已购公房,118684
56.7,,五路通北街3号院,南 北,中楼层 (共5层),集中供暖,满五年单位福利分房中间楼层两居带客厅_北京西城六铺炕五路通北街3号院二手房(北京链家),,101111926887,2室1厅1厨1卫,普通住宅,满五年,,"https://image1.ljcdn.com/110000-inspection/pc0_2s7QIxAdo_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_bBsccQAMY_1.jpg.1420x800.jpg,https://image1.ljcdn.com/x-se/hdic-frame/standard_71607830-c4f7-434c-bfcd-0a458ed7372d.png.1066x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_ilYATyHc2_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_qq6za1m00_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_41N197cb7_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_2HVMikVkh_1.jpg.1420x800.jpg",无,1999-03-03,一梯三户,无抵押,非共有,2021-06-14,,简装,966,5,已购公房,170371
141.96,116.22,润枫德尚苑,东,高楼层 (共21层),集中供暖,满五年唯一高层观景精装自住双卫格局超大落地飘窗_北京朝阳亚运村润枫德尚苑二手房(北京链家),,101111933642,2室1厅1厨2卫,普通住宅,满五年,,"https://image1.ljcdn.com/110000-inspection/pc1_iIecsoIGH_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_sFYVGX46D_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_VDhoulY62_1.jpg.1420x800.jpg,https://image1.ljcdn.com/x-se/hdic-frame/standard_74629656-2e1f-4252-bc75-28aa6e9f432f.png.1066x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_TsifOfAdv_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_AYXtQmca6_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_Yt2vplcXz_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_Z1YvO7NZC_1.jpg.1420x800.jpg",有,2005-04-28,两梯五户,无抵押,非共有,2021-06-14,,精装,1120,21,商品房,78896
107.7,,龙泽苑西区,南 北,中楼层 (共7层),集中供暖,龙泽苑西区3室1厅南北_北京昌平回龙观龙泽苑西区二手房(北京链家),,101111929166,3室1厅1厨1卫,普通住宅,满两年,,"https://image1.ljcdn.com/110000-inspection/pc0_TyQeJrfJX_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_4CFnfm4Fp_1.jpg.1420x800.jpg,https://image1.ljcdn.com/x-se/hdic-frame/standard_5cddd674-855d-49aa-8837-458622cee02f.png.1066x800.jpg,https://image1.ljcdn.com/110000-inspection/apc_5Vnk4It3U_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_zCXb1PUju_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_i8of8b9Ti_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_xwWFL3ust_1.jpg.1420x800.jpg",无,2016-10-21,一梯两户,有抵押250万元业主自还,非共有,2021-06-14,,简装,582,7,商品房,54039
89.53,,梧桐苑栖凤园,南 北,中楼层 (共27层),集中供暖,龙兴南二路8号院精装修中高楼层_北京门头沟门头沟其它梧桐苑栖凤园二手房(北京链家),,101111736920,3室1厅1厨1卫,普通住宅,满两年,,"https://image1.ljcdn.com/110000-inspection/pc1_lBPxEDKVN_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_PczBN8lJr_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_HOy8qX4X8_1.jpg.1420x800.jpg,https://image1.ljcdn.com/x-se/hdic-frame/standard_fab5a6a4-bf7c-4fc1-bac8-89eee3d3f64c.png.1066x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_w9QgfxUcg_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_CBLWXLZtd_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_ITU65JIoT_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_le2jaoyz5_1.jpg.1420x800.jpg",有,2018-06-07,两梯三户,无抵押,非共有,2021-05-28,,精装,429,27,商品房,47917
84.95,,首开知语城,西,低楼层 (共22层),自供暖,2009年小区户型方正采光好_北京朝阳望京首开知语城二手房(北京链家),,101111662358,2室1厅1厨1卫,普通住宅,满两年,,"https://image1.ljcdn.com/110000-inspection/pc1_gGqi5NKSg_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_XfrDvKi5x_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_wP6R1xNfF_1.jpg.1420x800.jpg,https://image1.ljcdn.com/x-se/hdic-frame/standard_fe66bfb0-e927-4d1a-b508-6a8cec4494d2.png.1066x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_fgGLjpnON_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_5gKtgosFb_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_mZI7hrdbo_2.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_9pvxpDV8B_1.jpg.1420x800.jpg",有,2018-05-14,两梯八户,无抵押,共有,2021-05-21,,精装,750,22,商品房,88288
114.59,,东辰小区,西南 北,顶层 (共6层),集中供暖,两居价买三居满五唯一有钥匙随时看房_北京昌平立水桥东辰小区二手房(北京链家),,101111779756,3室1厅1厨1卫,普通住宅,满五年,,"https://image1.ljcdn.com/110000-inspection/pc1_NekziNN5e_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_wW3q5ANhw_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_rypv6R2cX_1.jpg.1420x800.jpg,https://image1.ljcdn.com/x-se/hdic-frame/standard_54bf2e59-dc92-414f-9fd6-6e29a81f6580.png.1066x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_blHy78ktx_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_K2ixdsL9X_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_Gx06revlQ_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_mLDIXxZj0_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/7f052ee2-df6b-4ce5-b500-50b62ce8556d_1000.jpg.1420x800.jpg",无,1999-01-07,一梯两户,无抵押,非共有,2021-06-01,,简装,448,6,已购公房,39096
70.32,,小南庄社区,南 北,中楼层 (共6层),集中供暖,小南庄中间层精装三居不临街满五年唯一商品房_北京海淀苏州桥小南庄社区二手房(北京链家),,101111983611,3室1厅1厨1卫,普通住宅,满五年,,"https://image1.ljcdn.com/110000-inspection/pc0_2NoXVwGMI_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_OExIEhc9w_1.jpg.1420x800.jpg,https://image1.ljcdn.com/x-se/hdic-frame/standard_832afd7c-5a82-428e-aab3-08e8c99c6586.png.1066x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_zHn40h2WA_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_lpaqNgKw7_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_7Z69ucS0i_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_GSN7VQ1SR_1.jpg.1420x800.jpg",无,2009-03-13,一梯两户,无抵押,非共有,2021-06-19,,精装,890,6,商品房,126565
54.4,,皂君西里,南 北,顶层 (共6层),集中供暖,联想桥魏公村大钟寺皂君庙满五唯一黄花li实木家具_北京海淀皂君庙皂君西里二手房(北京链家),,101111977368,2室1厅1厨1卫,普通住宅,满五年,,"https://image1.ljcdn.com/110000-inspection/pc0_vKZpfd3Cl_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/apc_bwaWRa42W_1.jpg.1420x800.jpg,https://image1.ljcdn.com/x-se/hdic-frame/standard_35601f34-df83-4256-a131-fb2827ce8f41.png.1066x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_mu7DzpQrq_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_wAkBmzjVX_1.jpg.1420x800.jpg",无,2011-10-25,一梯两户,无抵押,非共有,2021-06-18,,其他,638,6,已购公房,117280
65.73,,康泽园,东北,底层 (共6层),集中供暖,康泽园2室1厅东北_北京丰台赵公口康泽园二手房(北京链家),,101111909126,2室1厅1厨1卫,普通住宅,满五年,,"https://image1.ljcdn.com/110000-inspection/pc1_2McYGI5Co_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_SBWhOjr9n_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_f8pMav0Zs_1.jpg.1420x800.jpg,https://image1.ljcdn.com/x-se/hdic-frame/standard_dc9c9e77-25de-490b-b4a4-5d06255001b9.png.1066x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_vMhOIK4sB_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_WnXdOoB0O_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_XAZ2DlVcX_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_3dCzvGkuk_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_gmtWbP2zf_1.jpg.1420x800.jpg",无,2013-02-18,一梯三户,无抵押,非共有,2021-06-12,,简装,335,6,商品房,50967
88.12,,兴隆家园,南,高楼层 (共24层),集中供暖,兴隆家园全南两居高楼层视野采光好精装修_北京朝阳高碑店兴隆家园二手房(北京链家),,101111945423,2室1厅1厨1卫,普通住宅,满五年,,"https://image1.ljcdn.com/110000-inspection/pc0_J7kcL9MUa_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_tVpqxnLeJ_1.jpg.1420x800.jpg,https://image1.ljcdn.com/x-se/hdic-frame/standard_d70fab4e-4de6-4887-8dce-8e22b52cb85c.png.1066x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_u8tGqFi7U_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_t6bHlIIFr_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_zjI3XzXTH_1.jpg.1420x800.jpg",有,2010-03-16,三梯十二户,无抵押,非共有,2021-06-15,,精装,580,24,商品房,65820
74.2,,车道沟南里,南,中楼层 (共21层),集中供暖,紫竹桥车道沟南里带电梯楼龄新_北京海淀紫竹桥车道沟南里二手房(北京链家),,101111982117,3室0厅1厨1卫,普通住宅,满五年,,"https://image1.ljcdn.com/110000-inspection/pc0_7P7s6Gbw0_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_6acWmqClZ_1.jpg.1420x800.jpg,https://image1.ljcdn.com/x-se/hdic-frame/standard_4bd88de3-5567-4a2e-a772-a9dc4691928b.png.1066x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_PYsz4NXlC_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_eZ472UCyg_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_coYsnvuck_1.jpg.1420x800.jpg",有,2010-05-21,两梯七户,无抵押,非共有,2021-06-19,,简装,810,21,已购公房,109165
295.1,249.47,星河湾朗园,南 北,中楼层 (共30层),自供暖,星河湾朗园高层四居室视野开阔南北通透精装修_北京朝阳朝青星河湾朗园二手房(北京链家),,101111778602,4室1厅2厨4卫,普通住宅,满两年,,"https://image1.ljcdn.com/110000-inspection/pc0_USo84TKgR_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_fCAJHKqCj_1.jpg.1420x800.jpg,https://image1.ljcdn.com/x-se/hdic-frame/standard_dd6cbb49-6b3a-4808-9964-d3828eaa7fc6.png.1066x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_a3MThxaBY_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_thV6Ufb7T_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_2YEbTD6ab_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_fhIbYL0QY_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_4PRjpe2v8_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_G15JybnLr_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_7bLOAurUF.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_mNcM6YWsa_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_VHVomcCk6.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_PzotABXb1_1.jpg.1420x800.jpg",有,2016-10-17,两梯两户,有抵押700万元天津银行大兴支行业主自还,共有,2021-06-01,,精装,2990,30,商品房,101322
106.68,82.97,宝星园一区,西南,高楼层 (共24层),自供暖,宝星园一区正规两居室中高层，满五年唯一诚意出售。_北京朝阳望京宝星园一区二手房(北京链家),,101111908962,2室1厅1厨1卫,普通住宅,满五年,,"https://image1.ljcdn.com/110000-inspection/pc1_vgSwV2zEi_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_xxSta155v_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_tPf1TIK9n_1.jpg.1420x800.jpg,https://image1.ljcdn.com/x-se/hdic-frame/standard_0a31a175-e662-41cf-9e0a-cfeb06a219fa.png.1066x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_CcK08nxXj_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_sZ6SYqmd5_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_MVjPSOhtw_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_VHVexu7oA_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_hNx6pOSXS_1.jpg.1420x800.jpg",有,2007-04-23,两梯六户,无抵押,非共有,2021-06-12,,简装,910,24,商品房,85302
227.74,,蓬莱苑M区,南 北,底层 (共3层),集中供暖,未来科学城联排别墅前后花园80平精装修自住房_北京昌平北七家蓬莱苑M区二手房(北京链家),,101111789971,5室2厅1厨3卫,公寓/住宅,满五年,,"https://image1.ljcdn.com/110000-inspection/apc_f6JPtk0Ob_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_tEcNScD2T_1.jpg.1420x800.jpg,https://image1.ljcdn.com/x-se/hdic-frame/standard_01168ef4-9465-4e2d-a53f-c7c51d52f9aa.png.1066x800.jpg,https://image1.ljcdn.com/110000-inspection/apc_w6oG1rgB5_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/apc_y8ddbxhwt_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/apc_qR1hdLEis_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/apc_xVfbTPZgG_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/apc_9R0j32BO0_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/apc_JqRBziYq1_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/apc_ZiFe2pDMC_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/apc_sW983hFPf_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/apc_ikSGbhoGX_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_9el5q6H3i_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_LROIgHWh3_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_Cqgn0jf0N_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_ZaJQi0Cdg_1.jpg.1420x800.jpg",无,2009-08-07,一梯八户,无抵押,非共有,2021-06-02,,精装,950,3,商品房,41715
119.57,,南湖中园二区,东 西,高楼层 (共7层),集中供暖,南湖中园二区望京地铁复式五居室满五唯一_北京朝阳望京南湖中园二区二手房(北京链家),,101111779522,5室2厅1厨2卫,普通住宅,满五年,,"https://image1.ljcdn.com/110000-inspection/pc0_GdkJsfABf_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_chiSY2YcQ_1.jpg.1420x800.jpg,https://image1.ljcdn.com/x-se/hdic-frame/standard_1d63eae0-b6c0-4676-bf30-6230e2710326.png.1066x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_WAul6jT8A_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_7bBXJQDVA_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_gMxmOwUJD_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_a588E0UWq_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_LgEuESCoi_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_Hyqj8exkA_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_uOFJCGNMp_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_XRVyoA7ur_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_m6JeZweNY_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_Cva4IVjgv_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_rCo4TJLW4_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_H5F38LN3M_1.jpg.1420x800.jpg",无,2013-08-07,一梯两户,无抵押,非共有,2021-06-01,,精装,679,7,已购公房,56787
174.28,138.28,东湖湾二期,南 北,中楼层 (共28层),自供暖,东湖湾精装三居室临河观景南北通透_北京朝阳望京东湖湾二期二手房(北京链家),,101111731733,3室2厅1厨2卫,普通住宅,满五年,,"https://image1.ljcdn.com/110000-inspection/pc0_3phUCMEhl_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_CXQ8ip5Tv_1.jpg.1420x800.jpg,https://image1.ljcdn.com/x-se/hdic-frame/standard_c0bb885a-1bf0-4f70-a347-918d6429adff.png.1066x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_6Kxw8gifT_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_PLf0WTeZc_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_HEZnFJeEb_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_vAVyyZynh_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_GoGlT5yFM_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_LuWWPjXn4_2.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_4H1sRS8ZT_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_elB3W4lE6_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_gGXgslAYU_1.jpg.1420x800.jpg",有,2011-10-27,两梯两户,无抵押,非共有,2021-05-28,,精装,2388,28,商品房,137021
162.7,136.47,碧水云天,南 北,低楼层 (共12层),集中供暖,碧水云天南北三居室明厨明卫采光好无遮挡诚意出售_北京海淀万柳碧水云天二手房(北京链家),,101111710460,3室2厅1厨2卫,普通住宅,满五年,,"https://image1.ljcdn.com/110000-inspection/8184f15a-5a9a-4033-b1fe-2f8e1c34e335_1000.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/25b997a3-84b4-432a-8c42-5f871266e142_1000.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_ErGr1pK66_1.jpg.1420x800.jpg,https://image1.ljcdn.com/x-se/hdic-frame/standard_0cab29b4-e094-437b-91bb-26db9a6f274c.png.1066x800.jpg,https://image1.ljcdn.com/110000-inspection/6dfb3fa3-ca52-4e62-a25b-1c24951d7ca6_1000.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/df2ada01-68ea-4c03-be87-b4e49429147e_1000.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/257ec4ed-bab6-43f7-82b6-dccb0f045238_1000.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_7J3cG2HcQ_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/ebc79a5f-524f-48e1-8d24-5ae7a163a5b8_1000.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/5c1be3e8-4629-4ef1-a866-a2cacfb1a7d4_1000.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_dr11eeEaz_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_7H1J8Jp9G_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/57dc9bf3-2201-4b9a-8b56-5dee2f80f0f2_1000.jpg.1420x800.jpg",有,2006-03-29,一梯两户,有抵押500万元中国工商银行,非共有,2021-05-26,,精装,2800,12,商品房,172096
256.94,212.6,时代芳群,南,中楼层 (共30层),自供暖,时代芳群四居室，诚心出售，中间楼层_北京丰台方庄时代芳群二手房(北京链家),,101111823496,4室2厅1厨3卫,普通住宅,满五年,,"https://image1.ljcdn.com/110000-inspection/7c08a25c-1404-4e2a-a564-5c563a5153a5_1000.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/6ab1f4f1-33f3-4648-8bf6-8cd1d2fa5e8b_1000.jpg.1420x800.jpg,https://image1.ljcdn.com/x-se/hdic-frame/standard_b9bf73b5-c133-4407-9dff-6474100eff69.png.1066x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_q876s2Is4_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_hwKMttxpK_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_IGuZFM5xy_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_eUGpI4NED_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/7965db5b-36f5-4236-b4f6-2e41c5e85c2e_1000.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/7939bccf-1e0f-449b-86bf-60c47092c799_1000.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_L9LcoqgOD_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_OIwYOiCXE_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_AdVJzXp4S_1.jpg.1420x800.jpg",有,2014-05-16,两梯三户,有抵押950万元,非共有,2021-06-05,,精装,1730,30,商品房,67331
138.18,103.52,融科橄榄城三期,南 北,中楼层 (共24层),集中供暖,融科橄榄城三期双卧南向三居室中间楼层_北京朝阳望京融科橄榄城三期二手房(北京链家),,101111772664,3室2厅1厨2卫,普通住宅,满五年,,"https://image1.ljcdn.com/110000-inspection/pc1_wwAaJuVsD_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_vlwlUNXxk_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_52TsNdKGl_1.jpg.1420x800.jpg,https://image1.ljcdn.com/x-se/hdic-frame/standard_e9cc0a1e-9954-4fb3-8872-1b2cb22008c4.png.1066x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_BxMJW6I2W_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_TrPann9K9_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_znsqc4Y5L_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_dh0bDjs89_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_fhUcEVzTf_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_oGrE5PKkP_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_o1yPxAEIY_1.jpg.1420x800.jpg,https://image1.ljcdn.com/110000-inspection/pc0_H4ExRpEMV_1.jpg.1420x800.jpg",有,2009-06-27,两梯三户,无抵押,非共有,2021-06-01,,精装,1690,24,商品房,122305
